id,name,reference,status,price,category_id,available_quantity,iva_percentage,iva,total_sold_quantity,total_revenue
2021,CORREA PERRO SPORT REFLEX GC13/170,,active,54040.0,5063,0.0,19.0,10267.6,0.0,0.0
1900,CORREA RETRACTIL ACORDON AMIGO MINO CORD BLANCO ROJO,,active,58694.0,5063,0.0,19.0,11151.86,0.0,0.0
1905,CORREA RETRACTIL CINTA AMIGO MINI AZUL-BLANCO,,inactive,72784.0,5063,0.0,19.0,13828.96,0.0,0.0
1902,CORREA RETRACTIL CINTA AMIGO MINI BEIGE-AZUL,,inactive,57257.0,5063,0.0,19.0,10878.83,0.0,0.0
1903,CORREA RETRACTIL CINTA AMIGO MINI DOVE-GRIS,,inactive,57257.0,5063,0.0,19.0,10878.83,0.0,0.0
1904,CORREA RETRACTIL CINTA AMIGO MINI ROJO-BLANCO,,inactive,57257.0,5063,0.0,19.0,10878.83,0.0,0.0
1912,CORREA RETRACTIL CINTA AMIGO S AZUL-BLANCO,,inactive,94375.0,5063,0.0,19.0,17931.25,0.0,0.0
1910,CORREA RETRACTIL CINTA AMIGO S BEIGE-PURPURA,,inactive,72918.0,5063,0.0,19.0,13854.42,0.0,0.0
1909,CORREA RETRACTIL CINTA AMIGO S BLANCO - VERDE,,inactive,72918.0,5063,0.0,19.0,13854.42,0.0,0.0
1911,CORREA RETRACTIL CINTA AMIGO S DOVE-GRIS,,inactive,72918.0,5063,0.0,19.0,13854.42,0.0,0.0
1896,CORREA RETRACTIL CORDON AMIGO MINI BLANCA-VERDE,,active,58694.0,5063,0.0,19.0,11151.86,0.0,0.0
1901,CORREA RETRACTIL CORDON AMIGO MINI BLANCO AZUL,,active,58694.0,5063,0.0,19.0,11151.86,0.0,0.0
1899,CORREA RETRACTIL CORDON AMIGO MINI CORD DOVE - GRIS,,active,58694.0,5063,0.0,19.0,11151.86,0.0,0.0
1906,CORREA RETRACTIL CORDON AMIGO S BEIGE AZUL,,active,74595.0,5063,0.0,19.0,14173.05,0.0,0.0
1907,CORREA RETRACTIL CORDON AMIGO S BLANCO ROJO,,active,74595.0,5063,0.0,19.0,14173.05,0.0,0.0
1711,CORREA RETRACTIL FLIPPY M AZUL,,active,43801.0,5063,0.0,19.0,8322.19,0.0,0.0
1687,CORREA RETRACTIL FLIPPY M NEGRO,,active,43801.0,5063,0.0,19.0,8322.19,0.0,0.0
1688,CORREA RETRACTIL FLIPPY M ROJO,,active,43801.0,5063,0.0,19.0,8322.19,0.0,0.0
1898,CORREA RETRATIL CORDON AMIGO MINI CORD BEIGE PURPURA,,active,58694.0,5063,0.0,19.0,11151.86,0.0,0.0
518,CORREA RUNNING,,active,64118.0,5063,0.0,19.0,12182.42,0.0,0.0
697,CORREA TL XL FUCSIA CLASSIC,,active,33445.0,5063,-1.0,19.0,6354.55,4.0,133780.0
660,CORREA TL XL NARANJA CLASSIC,,active,33445.0,5063,1.0,19.0,6354.55,2.0,66890.0
685,CORREA TL XL VERDE LIMA CLASSIC,,active,33445.0,5063,0.0,19.0,6354.55,1.0,29411.764706
696,CORREA TM L FUCSIA CLASSIC,,active,27437.0,5063,0.0,19.0,5213.03,0.0,0.0
679,CORREA TM L PURPURACLASSIC,,active,27437.0,5063,0.0,19.0,5213.03,0.0,0.0
698,CORREA XL AZUL CLARO CLASSIC,,active,33445.0,5063,0.0,19.0,6354.55,2.0,66890.0
1479,CORREAS PERRO TRENZADA,,active,24692.0,5063,0.0,19.0,4691.48,0.0,0.0
1897,CORRERA RETRACTIL CORDON AMIGO MINI CORD AZUL-BEIGE,,inactive,58694.0,5063,0.0,19.0,11151.86,0.0,0.0
1908,CORRERA RETRACTIL CORDON AMIGO S AZUL BLANCO,,inactive,74595.0,5063,0.0,19.0,14173.05,0.0,0.0
1825,CORTA UÑA GATO GRO 5808,,active,14349.0,5063,0.0,19.0,2726.31,2.0,28698.0
1747,CORTA UÑA PERRO S GRO 5986,,active,29874.0,5063,0.0,19.0,5676.06,1.0,29874.0
254,CORTA UÑAS LITTLE,,active,11867.0,5063,2.0,19.0,2254.73,2.0,23631.705882000002
1748,CORTA UÑAS PERRO M GRO 5987,,active,34516.0,5063,1.0,19.0,6558.04,0.0,0.0
253,CORTA UÑAS PLUS,,active,21008.0,5063,0.0,19.0,3991.52,1.0,12605.042017
2535,CORTA UÑAS PLUS P LIMA,,active,19691.596639,5063,0.0,19.0,3741.4,1.0,19691.596639
451,CORTANUDOS 1 CUCHILLA,,active,20000.0,5063,0.0,19.0,3800.0,0.0,0.0
959,CORTAUÑAS MEDIANO TIPO TIJERA GATO-PERRO AZUL,,active,14997.0,5063,0.0,19.0,2849.43,0.0,0.0
958,CORTAUÑAS MEDIANO TIPO TIJERA GATO-PERRO ROSADO,,active,14997.0,5063,0.0,19.0,2849.43,0.0,0.0
1368,CORTAUÑAS PARA CACHORROS,,active,7871.0,5063,0.0,19.0,1495.49,0.0,0.0
957,CORTAUÑAS PEQ PARA GATO TIPO TIJERA AZUL,,active,9955.0,5063,0.0,19.0,1891.45,0.0,0.0
956,CORTAUÑAS PEQ PARA GATO TIPO TIJERA ROSADAS,,active,9955.0,5063,0.0,19.0,1891.45,0.0,0.0
2761,CORTE DE UÑAS,,active,13445.378151,5063,0.0,19.0,2554.62,1.0,13445.378151
2692,CORTE UÑAS,,active,12605.042017,5063,0.0,19.0,2394.96,3.0,37815.126051
1420,"COSTILLA DE RES 10"" UNIDAD",,active,5000.0,5063,-3.0,5.0,250.0,4.0,20000.0
1445,"COSTILLA DE RES 5"" - 6"" X 1 UNID",,active,2470.0,5063,0.0,5.0,123.5,0.0,0.0
1451,"COSTILLA DE RES 5"" UNIDAD",,active,2476.0,5063,2.0,5.0,123.8,4.0,9904.0
284,COUNTRY VALUE ADULT (50 LB),,inactive,256515.0,5063,0.0,5.0,12825.75,1.0,256515.0
1360,COUNTRY VALUE ADULT 7.5KG,,inactive,93333.0,5063,0.0,5.0,4666.65,1.0,93333.0
1373,COUNTRY VALUE GATOS (2 KG),,active,34571.0,5063,2.0,5.0,1728.55,23.0,795133.0
2721,CUCHILLA 5 EN 1 BALLMERK,,active,42369.747899,5063,1.0,19.0,8050.25,0.0,0.0
125,CUCHILLA DE STRIPPING DIENTE ANCHO AZUL,,active,41538.0,5063,0.0,19.0,7892.22,0.0,0.0
127,CUCHILLA DE STRIPPING DIENTE FINO ROJA,,active,41538.0,5063,1.0,19.0,7892.22,0.0,0.0
146,CUCHILLA N 10 STD CRYOGEN,,active,87000.0,5063,0.0,19.0,16530.0,0.0,0.0
147,CUCHILLA N 15 STD CRYOGEN,,active,115384.0,5063,1.0,19.0,21922.96,0.0,0.0
22,CUCHILLA N 30 STD CRYOGEN OSTER,,active,115400.0,5063,2.0,19.0,21926.0,0.0,0.0
145,CUCHILLA N 7F STD CRYOGEN,,active,98700.0,5063,0.0,19.0,18753.0,0.0,0.0
18,CUCHILLA N 7F STD CRYOGEN OSTER,,active,123100.0,5063,2.0,19.0,23389.0,0.0,0.0
13,CUCHILLA N10 STD CRYOGEN OSTER,,active,115400.0,5063,5.0,19.0,21926.0,0.0,0.0
20,CUCHILLA OSTER N 5F STD CRYOGEN 78919-176,,active,153846.0,5063,1.0,19.0,29230.74,0.0,0.0
26,CUCHILLA OSTER N4F STD CRYOGEN 78919-186 OSTER,,active,152300.0,5063,1.0,19.0,28937.0,0.0,0.0
194,CUCHILLA ULTRAEDGE #10,,active,106460.0,5063,4.0,19.0,20227.4,0.0,0.0
2762,CUCHILLA ULTRAEDGE #5FC,,active,159664.0,5063,2.0,19.0,30336.16,0.0,0.0
2667,CUCHILLA ULTRAEDGE #7,,active,141028.571429,5063,1.0,19.0,26795.43,0.0,0.0
530,CUELLO FLORES,,active,13445.0,5063,0.0,19.0,2554.55,0.0,0.0
529,CUELLO ROSADO,,active,10080.0,5063,0.0,19.0,1915.2,0.0,0.0
2425,D PALETA GRANDE,,active,6000.0,5063,0.0,0.0,0.0,7.0,42000.0
2424,D PALETA MEDIANA,,active,4000.0,5063,0.0,0.0,0.0,5.0,20000.0
2426,D PALETA PEQUEÑA,,active,3500.0,5063,0.0,0.0,0.0,2.0,7000.0
2615,D URINARY ADULT CAT (6LB),,active,125300.0,5063,1.0,5.0,6265.0,5.0,634533.333333
1060,"DENT FRESH MANZANA 3"" 150GR",,active,14172.0,5063,0.0,5.0,708.6,0.0,0.0
1062,"DENT FRESH MIX DE FRUTOS DEL BOSQ 3"" 150GR",,active,14172.0,5063,0.0,5.0,708.6,0.0,0.0
1061,"DENT FRESH NARANJA 3"" 150GR",,active,14172.0,5063,0.0,5.0,708.6,0.0,0.0
1108,DENTAL FRESH ORIG 17.3 OZ,,active,47731.0,5063,0.0,19.0,9068.89,0.0,0.0
1106,DENTAL FRESH ORIG CAT DOG 4OZ,,active,12857.0,5063,0.0,19.0,2442.83,0.0,0.0
445,DENTAL FRESH ORIG CAT 237 ML,,active,30523.0,5063,0.0,19.0,5799.37,0.0,0.0
1107,DENTAL FRESH ORIG CAT Y DOG 4,,active,22689.0,5063,0.0,19.0,4310.91,1.0,22689.0
1110,DENTAL FRESH ORIG DOG 8 OZ,,active,31933.0,5063,0.0,19.0,6067.27,0.0,0.0
1051,DENTALIGHT DENTAL BONE X UNIDAD,,active,9450.0,5063,0.0,5.0,472.5,0.0,0.0
150,DESENREDANTE Y ACONDICIONADOR 473 ML OSTER 078300-405,,active,32307.0,5063,0.0,19.0,6138.33,0.0,0.0
132,DESLANADOR,,active,117692.0,5063,0.0,19.0,22361.48,0.0,0.0
1833,DIGE PARA PERRO,,active,10808.0,5063,2.0,19.0,2053.52,0.0,0.0
1791,DISPENSADOR AZIMUT 1500,,active,31070.0,5063,1.0,19.0,5903.3,0.0,0.0
2020,DISPENSADOR AZIMUT 3000,,active,42695.0,5063,0.0,19.0,8112.05,0.0,0.0
1834,DISPENSADOR AZIMUT 5500,,active,61008.0,5063,0.0,19.0,11591.52,0.0,0.0
1790,DISPENSADOR AZIMUT 600,,active,19483.0,5063,0.0,19.0,3701.77,0.0,0.0
2604,DISPENSADOR DE BOLSA 9IL,,active,14201.680672,5063,1.0,19.0,2698.32,0.0,0.0
1164,DISPENSADOR DE BOLSA JASO,,active,14202.0,5063,0.0,19.0,2698.38,1.0,14202.0
1190,DISPENSADOR DE BOLSA JASO,,active,14202.0,5063,0.0,19.0,2698.38,0.0,0.0
1292,DISPENSADOR DE BOLSA JASO 3QT,,active,14202.0,5063,0.0,19.0,2698.38,1.0,14202.0
1293,DISPENSADOR DE BOLSA JASO 4YV,,active,14202.0,5063,2.0,19.0,2698.38,0.0,0.0
1165,DISPENSADOR DE BOLSA JASO 5RX,,active,14202.0,5063,1.0,19.0,2698.38,0.0,0.0
1294,DISPENSADOR DE BOLSA JASO 9I6,,active,14202.0,5063,0.0,19.0,2698.38,1.0,14202.0
1166,DISPONSADOR DE BOLSA JASO,,active,14202.0,5063,0.0,19.0,2698.38,0.0,0.0
310,DN CHICKEN DINNER DOG 13.02OZ,,inactive,7571.0,5063,0.0,5.0,378.55,0.0,0.0
311,DN CHICKEN DINNER CAT 5.5 OZ,,inactive,4395.0,5063,0.0,5.0,219.75,0.0,0.0
312,DN INDOOR HB CAT 5.5OZ,,inactive,4395.0,5063,0.0,5.0,219.75,0.0,0.0
1362,DN INDOOR CAT X 500 GR,,active,15120.0,5063,0.0,5.0,756.0,0.0,0.0
285,DN INDOOR CAT X 6 LBS,,active,83220.0,5063,0.0,5.0,4161.0,15.0,1248300.0
1369,DN KITTEN X 500 GR,,inactive,14054.0,5063,0.0,5.0,702.7,0.0,0.0
289,DN KITTEN X 6 LBS,,inactive,71901.0,5063,0.0,5.0,3595.05,0.0,0.0
286,DN LAMB AND RICE X 6 LBS,,inactive,52619.0,5063,0.0,5.0,2630.95,0.0,0.0
309,DN LAMB DINNER DOG 13.02 OZ,,inactive,7571.0,5063,0.0,5.0,378.55,0.0,0.0
1364,DN SKIN $ COAT 6 LB,,inactive,70011.0,5063,0.0,5.0,3500.55,0.0,0.0
1347,DN SMALL BREED ADULT DOG X 1 KILO,,inactive,27917.0,5063,0.0,5.0,1395.85,0.0,0.0
288,DN SMALL BREED ADULT DOG X 6 LBS,,inactive,57381.0,5063,0.0,5.0,2869.05,0.0,0.0
1346,DN SMALL BREED PUPPY 1 KG,,inactive,35619.0,5063,0.0,5.0,1780.95,1.0,35619.0
287,DN SMALL BREED PUPPY X 6 LB,,inactive,60297.0,5063,0.0,5.0,3014.85,0.0,0.0
294,DN. LITE LAMB AND RICE (15 LB),,inactive,144107.0,5063,0.0,5.0,7205.35,0.0,0.0
295,DN. LITE LAMB AND RICE (30L),,inactive,220000.0,5063,0.0,5.0,11000.0,0.0,0.0
1384,DN. LITE LAMB AND RICE 6LB,,inactive,68095.0,5063,0.0,5.0,3404.75,0.0,0.0
1383,DN. SMAL BREED ADULT DOG (1KG),,inactive,32571.0,5063,0.0,5.0,1628.55,0.0,0.0
2545,DOG BONE,,active,8000.0,5063,0.0,19.0,1520.0,3.0,24000.0
1129,DOG CHOW ADULTOS RAZA MEDIANA Y GRANDE X 2 KG,,inactive,16952.0,5063,0.0,5.0,847.6,0.0,0.0
1142,DOG CHOW ADULTOS RAZA PEQUEÑA X 8 KG,,inactive,63294.0,5063,0.0,5.0,3164.7,0.0,0.0
1137,DOG CHOW ADULTOS TODAS LAS RAZAS SANOS Y EN FORMA X 2 KG,,inactive,18234.0,5063,0.0,5.0,911.7,0.0,0.0
1138,DOG CHOW ADULTOS TODAS LAS RAZAS SANOS Y EN FORMA X 8 KG,,inactive,66218.0,5063,0.0,5.0,3310.9,0.0,0.0
1139,DOG CHOW CACHORRITAS NUTRICION VIDA SANA X 1 KG,,inactive,10202.0,5063,0.0,5.0,510.1,0.0,0.0
1127,DOG CHOW CACHORROS NUTRICION Y VIDA SANA X 1 KG,,inactive,9239.0,5063,0.0,5.0,461.95,0.0,0.0
1128,DOG CHOW CACHORROS NUTRICION Y VIDA SANA X 2 KG,,inactive,17747.0,5063,0.0,5.0,887.35,0.0,0.0
1141,DOG CHOW CACHORROS RAZA PEQUEÑA X 8 KG,,inactive,64941.0,5063,0.0,5.0,3247.05,0.0,0.0
1135,DOG CHOW EDAD MADURA VIDA SANA X 2 KG,,inactive,18425.0,5063,0.0,5.0,921.25,0.0,0.0
1136,DOG CHOW EDAD MADURA VIDA SANA X 8 KG,,inactive,66106.0,5063,0.0,5.0,3305.3,0.0,0.0
562,DOG CHOW TROZOS DE POLLO CACHORROS X 100 GR,,inactive,2179.0,5063,0.0,19.0,414.01,0.0,0.0
2731,DOG CHURU CHICKEN VEGETABLES (VERDE),,active,13333.333333,5063,0.0,5.0,666.67,2.0,26666.666666
1535,DOG LICIOUS DENTAL FRESH 65G,,inactive,6875.0,5063,0.0,5.0,343.75,0.0,0.0
1534,DOG LICIOUS T-BONE 65G,,inactive,5625.0,5063,0.0,5.0,281.25,0.0,0.0
1111,DOG WASH ULTRA WHITE SHAMPOO 12 OZ,,inactive,36053.0,5063,0.0,19.0,6850.07,0.0,0.0
2752,DOGO CERDO X 50 GR,,active,7500.0,5063,0.0,5.0,375.0,2.0,14166.666667000001
2751,DOGO POLLO X 50GR,,active,7143.0,5063,1.0,5.0,357.15,1.0,7143.0
2750,DOGO RES X 50 GR,,active,6619.0,5063,0.0,5.0,330.95,2.0,13285.666667000001
2574,DOWOLF BOMBONERA,,active,285.714286,5063,5.0,5.0,14.29,0.0,0.0
1624,DUO BOWL OLIVE,,active,36376.0,5063,1.0,19.0,6911.44,0.0,0.0
2382,EAR POWDER 30GR,,active,0.0,5063,0.0,19.0,0.0,0.0,0.0
1008,ECOBAGS,,active,2941.176471,5063,17.0,19.0,558.82,67.0,165295.705884
1354,EF AGRESIVIDAD SPRAY 250 ML,,active,25504.0,5063,0.0,19.0,4845.76,1.0,25504.0
1351,EF ANSIEDAD GOTAS 30 ML,,active,26000.0,5063,1.0,0.0,0.0,5.0,130000.0
1355,EF ANSIEDAD SPRAY 250 ML,,active,25505.0,5063,0.0,19.0,4845.95,1.0,25505.0
2577,EF ARMONIZAR GOTAS 30ML,,active,26000.0,5063,0.0,0.0,0.0,3.0,78000.0
2576,EF ARMONIZAR SPRAY 250ML,,active,31400.0,5063,0.0,0.0,0.0,1.0,26000.0
1352,EF MIEDO GOTAS 30 ML,,active,26000.0,5063,1.0,0.0,0.0,17.0,454000.0
1353,EF MIEDO SPRAY 250 ML,,active,26396.0,5063,4.0,19.0,5015.24,2.0,52792.0
1356,EF STRESS GOTAS 30 ML,,active,26000.0,5063,1.0,0.0,0.0,7.0,182000.0
1357,EF STRESS SPRAY 250 ML,,active,30350.0,5063,0.0,0.0,0.0,1.0,30350.0
1380,EF. RESCATE GOTAS 30 ML,,active,24000.0,5063,2.0,0.0,0.0,1.0,26000.0
2383,ESOFAGO DE CERDO X3 UNID,,active,5714.0,5063,0.0,5.0,285.7,0.0,0.0
2694,ESPONJA MULTIUSOS,,active,2521.008403,5063,4.0,19.0,478.99,0.0,0.0
2173,ESPUMA ESTRA VOLUMEN ZOOM,,inactive,72140.0,5063,0.0,19.0,13706.6,0.0,0.0
564,ESQUELETO 0-1-XS,,active,19257.0,5063,0.0,19.0,3658.83,0.0,0.0
567,ESQUELETO L,,active,27510.0,5063,0.0,19.0,5226.9,0.0,0.0
566,ESQUELETO M,,active,24509.0,5063,0.0,19.0,4656.71,0.0,0.0
565,ESQUELETO S,,active,21507.0,5063,0.0,19.0,4086.33,0.0,0.0
1487,ESQUILADOR CLIP MASTER VEL VARIABLE,,active,1059100.0,5063,0.0,19.0,201229.0,0.0,0.0
659,ESTACA ESPIRAL 40CM*8MM ACERO-CROMADO,,active,19327.0,5063,0.0,19.0,3672.13,0.0,0.0
716,"ESTACA ESPIRAL/TRAILLA 4,5 CM ACERO CROMADO",,active,51647.0,5063,0.0,19.0,9812.93,0.0,0.0
28,ESTUCHE PARA CUCHILLAS OSTER,,active,53846.0,5063,1.0,19.0,10230.74,0.0,0.0
273,EVOLVE CAT GRAIN FREE KITTEN CHICKEN - 1.24 KG,,inactive,37500.0,5063,0.0,5.0,1875.0,0.0,0.0
747,"F ADULT HAIRBALL 3,5LB",,inactive,79975.0,5063,0.0,5.0,3998.75,0.0,0.0
733,"F ADULT INDOOR CHICKEN 5,5OZ",,inactive,10190.0,5063,0.0,5.0,509.5,0.0,0.0
731,"F ADULT INDOOR FOOD 3,5LB",,inactive,74775.0,5063,0.0,5.0,3738.75,0.0,0.0
735,"F ADULT LIVER CHICKEN 5,5OZ",,inactive,9810.0,5063,0.0,5.0,490.5,0.0,0.0
738,F ADULT OPTIMAL CARE 4LB,,inactive,74700.0,5063,0.0,5.0,3735.0,0.0,0.0
736,"F ADULT TURKEY 5,5OZ",,inactive,10190.0,5063,0.0,5.0,509.5,0.0,0.0
225,F ADULTO METABOLIC 4 LB,,inactive,97333.0,5063,0.0,5.0,4866.65,0.0,0.0
232,F CD MULTICARE CHICKEN 4LB,,inactive,104525.0,5063,0.0,5.0,5226.25,0.0,0.0
1530,F EQUILIBRIO GATO ADULTO PELOS LONGOS 1.5 K,,inactive,50531.0,5063,0.0,5.0,2526.55,0.0,0.0
231,"F I/D 5,5OZ",,inactive,10226.0,5063,0.0,5.0,511.3,0.0,0.0
240,"F K/D CHICKEN 5,5OZ",,inactive,12000.0,5063,0.0,5.0,600.0,0.0,0.0
743,"F KITTEN 3,5LB",,inactive,63810.0,5063,0.0,5.0,3190.5,0.0,0.0
235,F KITTEN 3.5 LB,,inactive,69700.0,5063,0.0,5.0,3485.0,0.0,0.0
744,"F KITTEN INDOOR 3,5 LB",,inactive,65048.0,5063,0.0,5.0,3252.4,0.0,0.0
734,"F KITTEN LIVER CHICKEN 5,5OZ",,inactive,8095.0,5063,0.0,5.0,404.75,0.0,0.0
728,F LBP GOURMET ATLANTIC SALMON 85 GR (GATO),,active,7619.0,5063,0.0,5.0,380.95,1.0,4761.904762
729,F LBP GOURMET ATLANTIC TUNA 85 GR UND (GATO),,active,7619.0,5063,1.0,5.0,380.95,6.0,45714.0
2213,F MAX CAT BUFFET FRANGO SR 1KG,,inactive,16762.0,5063,0.0,5.0,838.1,0.0,0.0
2212,F MAX CAT BUFFET FRANGO SR 3KG,,inactive,44286.0,5063,0.0,5.0,2214.3,0.0,0.0
2215,F MAX CAT BUFFET FRANGO SR 8 KG,,inactive,104381.0,5063,0.0,5.0,5219.05,0.0,0.0
1525,F MAX CAT CARNE 1KG,,inactive,15333.0,5063,0.0,5.0,766.65,0.0,0.0
1544,F MAX CAT CASTRADO 1 KG,,active,34952.0,5063,0.0,5.0,1747.6,3.0,97523.047619
1527,F MAX CAT CASTRADO 3 KG,,active,76190.0,5063,1.0,5.0,3809.5,13.0,979041.904762
2214,F MAX CAT GATINHOS FRANGO SR 1KG,,inactive,17619.0,5063,0.0,5.0,880.95,0.0,0.0
1526,F MAX CAT NUGGETS 1KG,,inactive,25762.0,5063,0.0,5.0,1288.1,0.0,0.0
1551,F MAX CAT NUGGETS 1KG,,inactive,26725.0,5063,0.0,5.0,1336.25,0.0,0.0
1547,"F MAX CAT P. LINE ADULTO FRANGO ARROZ 10,1 KG",,inactive,112500.0,5063,0.0,5.0,5625.0,0.0,0.0
1545,F MAX CAT P. LINE ADULTO FRANGO ARROZ 1KG,,active,29238.0,5063,0.0,5.0,1461.9,5.0,146190.0
1543,F MAX CAT P. LINE FILHOTE FRANGO 1 KG,,active,30571.0,5063,0.0,5.0,1528.55,4.0,122284.0
1546,F MAX CAT P.LINE ADULTO FRANGO ARROZ 3KG,,active,69429.0,5063,0.0,5.0,3471.45,2.0,138858.0
1550,F MAX CAT SABORES DE MAR 1 KG,,inactive,27998.0,5063,0.0,5.0,1399.9,2.0,55996.0
2678,F MAX VITA GATO ADULTO SABORES DO MAR ATUM Y CAMARAO 1KG,,active,26300.0,5063,0.0,5.0,1315.0,4.0,102709.52381
2657,F MAX VITA GATO CASTRADO SLECTION FRANGO 3 KG,,active,58428.571429,5063,3.0,5.0,2921.43,12.0,696000.000004
2671,F MAX VITTA GATO ADULTO BUFFET FRANGO Y VEGETAIS 3 KG,,active,58428.571429,5063,0.0,5.0,2921.43,2.0,116857.142858
1147,F MIAUMOR ADULT X 3KG,,inactive,34695.0,5063,0.0,5.0,1734.75,0.0,0.0
647,FCN APPETITE CONTROL 2KG,,inactive,94190.0,5063,0.0,5.0,4709.5,0.0,0.0
725,FELIX SENSACION DE PESCADO BLANCO EN SALSA X 85 GR,,inactive,2424.0,5063,0.0,5.0,121.2,0.0,0.0
1820,FILTRO FUENTE VEGA,,active,34663.0,5063,0.0,19.0,6585.97,0.0,0.0
2170,FLASH BRILLO - ACONDICIONADOR EN SECO 300 ML ARTERO,,inactive,64615.0,5063,0.0,19.0,12276.85,0.0,0.0
2549,FLY CAT,,active,10759.663866,5063,1.0,19.0,2044.34,3.0,32278.991598
1651,FORMULARIO MEDICAMENTO CONTROL,,inactive,800.0,5063,0.0,19.0,152.0,0.0,0.0
934,FRESCOPET MANAKO MEDIUM/LARGE,,inactive,16134.0,5063,0.0,19.0,3065.46,0.0,0.0
935,FRESCOPET MANAKO SMALL,,inactive,13938.0,5063,0.0,19.0,2648.22,0.0,0.0
723,FRESH STEP EXTREME NO AGLOM 14 LB,,active,37130.0,5063,0.0,19.0,7054.7,0.0,0.0
201,FRESH STEP EXTREME NO AGLOM 7 LB,,active,21146.0,5063,0.0,19.0,4017.74,0.0,0.0
202,FRESH STEP MULTI CAT AGLOMERANTE CON FEBREZE 14 LBS,,active,54874.0,5063,0.0,19.0,10426.06,1.0,54874.0
203,FRESH STEP MULTI CAT CON FEBREZE 20 LB,,active,61849.0,5063,0.0,19.0,11751.31,0.0,0.0
722,FRESTEP ANTIOLOR AGLOM 14 LB,,active,31849.0,5063,0.0,19.0,6051.31,0.0,0.0
96,FRIBEE PLUS,,active,25594.0,5063,0.0,19.0,4862.86,0.0,0.0
1568,FRISBEE GOMA COLORES SURTIDOS,,active,19392.0,5063,0.0,19.0,3684.48,0.0,0.0
1507,FRISBEE SQUEAKE,,active,33614.0,5063,0.0,19.0,6386.66,0.0,0.0
2755,FRISBIE DISEÑO DEPORTIVO,,active,5042.0,5063,7.0,19.0,957.98,3.0,15126.0
2552,FRONT NUNBELL TALLA M,,active,41784.033613,5063,0.0,19.0,7938.97,2.0,82960.504201
2551,FRONT NUNBELL TALLA S,,active,40291.596639,5063,0.0,19.0,7655.4,2.0,80583.193278
2200,FRUITABLES CAT SNACK POLLO Y ARANDANOS 70 GR,,inactive,16381.0,5063,0.0,5.0,819.05,0.0,0.0
2201,FRUITABLES CAT SNACK SALMON Y ARANDANOS 70 GR,,inactive,16381.0,5063,0.0,5.0,819.05,0.0,0.0
1460,FRUTAS X 200 GR SUP. ALIM,,active,9230.0,5063,0.0,5.0,461.5,0.0,0.0
1091,FUENTE APPLE,,active,115875.0,5063,0.0,19.0,22016.25,1.0,115875.0
1104,FUENTE DRINKWELL MINI 1.2 LTS,,active,142210.0,5063,0.0,19.0,27019.9,0.0,0.0
396,FUENTE FLOWER,,active,124447.0,5063,2.0,19.0,23644.93,0.0,0.0
2495,FUENTE GATOS APPLE FOUNTAIN,,active,904975.0,5063,0.0,19.0,171945.25,0.0,0.0
1913,FUENTE PARA GATO VEGA,,active,162941.0,5063,0.0,19.0,30958.79,1.0,126050.420168
2378,FUENTE PARA MASCOTA,,active,113445.0,5063,0.0,19.0,21554.55,0.0,0.0
590,FUENTES PARA MASCOTA,,active,123109.0,5063,0.0,19.0,23390.71,0.0,0.0
2738,FURMINATOR DESLANADOR PERRO PEQUEÑO,,active,60504.0,5063,0.0,19.0,11495.76,1.0,50420.168067
249,FURMINATOR PERRO TALLA XL,,active,59301.0,5063,0.0,19.0,11267.19,0.0,0.0
2691,GALLETA CORDERO PEREJIL 150 GR - DOWOLF,,active,10476.190476,5063,0.0,5.0,523.81,4.0,41904.761904
2511,GALLETA DE POLLO,,inactive,316.0,5063,0.0,5.0,15.8,0.0,0.0
1399,GALLETA HIGADO POR UNIDAD,,inactive,316.0,5063,0.0,5.0,15.8,0.0,0.0
1426,GALLETA HUESITO FIBRA KILO RECARGABLE,,inactive,316.0,5063,0.0,5.0,15.8,0.0,0.0
1452,GALLETA PAZZY CAJA 500G,,inactive,21098.0,5063,0.0,5.0,1054.9,0.0,0.0
1408,GALLETA POLLO Y ZANAHORIA 150 GR,,active,10476.190476,5063,0.0,5.0,523.81,36.0,357903.619048
2690,GALLETA POLLO Y ZANAHORIA 200 GR - DOWOLF,,active,10476.190476,5063,5.0,5.0,523.81,37.0,372380.95238
1394,GALLETA SURTIDA FIBRA * 80GRA,,inactive,4500.0,5063,0.0,5.0,225.0,0.0,0.0
1407,GALLETAS MIXTAS 150 GR DOWOLF,,active,10476.190476,5063,0.0,5.0,523.81,29.0,285904.476192
1409,GALLETAS MIXTAS 200 GR DOWOLF,,active,10476.190476,5063,3.0,5.0,523.81,36.0,364761.90476
1453,GALLETAS PAZZY MINI BOLSA 250 GMS,,inactive,13040.0,5063,0.0,5.0,652.0,0.0,0.0
2164,GALLINA CON BOLA Y SOGAS,,active,41009.0,5063,0.0,19.0,7791.71,0.0,0.0
2165,GALLINA CON PITO P,,active,12695.0,5063,0.0,19.0,2412.05,0.0,0.0
604,GALON DE ACONDICIONADOR,,active,41666.0,5063,0.0,19.0,7916.54,0.0,0.0
603,GALON DE SHMPO HIDRATANTE CANINO,,active,150000.0,5063,0.0,19.0,28500.0,0.0,0.0
607,GARRAFA DE ACONDICIONADOR,,active,120000.0,5063,0.0,19.0,22800.0,0.0,0.0
605,GARRAFA DE SHAMPO DESENGRASANTE CANINO,,active,85000.0,5063,0.0,19.0,16150.0,0.0,0.0
